10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 
10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 
10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 
10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000.1 10000.1 10000.1 10000.1 10000.1 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000.1 10000.1 10000.1 10000.1 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000.1 10000.1 10000.1 10000.1 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000.1 10000.1 10000.1 10000.1 10000.1 10000.1 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 10000 
10000 10000 10000 10000 10000 10000 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 10000 10000 10000 10000 10000 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 10000 10000 10000 10000 10000 10000 10000 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 10000 10000 10000 10000 10000 10000 10000 10000 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 10000 10000 10000 10000 10000 10000 10000 10000 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 10000 10000 10000 10000 10000 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 9999.99 
9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.97 9999.97 9999.97 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.97 9999.97 9999.97 9999.97 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 9999.98 
9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.97 9999.97 9999.97 9999.97 9999.97 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.97 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.97 9999.97 9999.97 9999.97 9999.97 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 9999.96 
9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.94 9999.94 9999.94 9999.94 9999.94 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.94 9999.94 9999.94 9999.94 9999.94 9999.94 9999.94 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.94 9999.94 9999.94 9999.94 9999.94 9999.94 9999.94 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.94 9999.94 9999.94 9999.94 9999.94 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.94 9999.94 9999.94 9999.94 9999.94 9999.94 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.95 9999.94 9999.94 9999.94 9999.94 9999.94 
9999.94 9999.94 9999.94 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.92 9999.92 9999.92 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.94 9999.94 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.92 9999.92 9999.92 9999.92 9999.93 9999.93 9999.93 9999.93 9999.93 9999.94 9999.94 9999.94 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.92 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.94 9999.94 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.92 9999.92 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 9999.93 
9999.92 9999.92 9999.92 9999.92 9999.92 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.92 9999.92 9999.92 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.9 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.92 9999.92 9999.92 9999.92 9999.91 9999.91 9999.91 9999.91 9999.91 9999.9 9999.9 9999.9 9999.9 9999.91 9999.91 9999.91 9999.91 9999.92 9999.92 9999.92 9999.92 9999.92 9999.92 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.92 9999.92 9999.92 9999.92 9999.92 9999.92 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.92 9999.92 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 9999.91 
9999.9 9999.9 9999.9 9999.9 9999.9 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.9 9999.9 9999.9 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.88 9999.88 9999.88 9999.89 9999.89 9999.89 9999.89 9999.89 9999.9 9999.9 9999.9 9999.9 9999.89 9999.89 9999.89 9999.89 9999.89 9999.88 9999.88 9999.88 9999.88 9999.89 9999.89 9999.89 9999.89 9999.9 9999.9 9999.9 9999.9 9999.9 9999.9 9999.89 9999.89 9999.89 9999.89 9999.89 9999.88 9999.89 9999.89 9999.89 9999.89 9999.89 9999.9 9999.9 9999.9 9999.9 9999.9 9999.9 9999.89 9999.89 9999.89 9999.89 9999.88 9999.88 9999.88 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.9 9999.9 9999.9 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 9999.89 
9999.88 9999.88 9999.88 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.86 9999.86 9999.86 9999.86 9999.86 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.86 9999.86 9999.86 9999.86 9999.86 9999.87 9999.87 9999.87 9999.87 9999.87 9999.88 9999.88 9999.88 9999.87 9999.87 9999.87 9999.87 9999.86 9999.86 9999.86 9999.86 9999.86 9999.86 9999.87 9999.87 9999.87 9999.87 9999.88 9999.88 9999.88 9999.88 9999.87 9999.87 9999.87 9999.87 9999.86 9999.86 9999.86 9999.86 9999.86 9999.87 9999.87 9999.87 9999.87 9999.88 9999.88 9999.88 9999.88 9999.87 9999.87 9999.87 9999.87 9999.86 9999.86 9999.86 9999.86 9999.86 9999.86 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.87 9999.86 9999.86 9999.86 9999.86 
9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.84 9999.84 9999.84 9999.84 9999.83 9999.83 9999.84 9999.84 9999.84 9999.84 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.85 9999.84 9999.84 9999.84 9999.84 9999.84 9999.84 
